OBJECTID,County name,State name,State abbreviation,FIPS,Precip Above 99th pctl,Precip 1-day max,Precip 5-year max,Temperature average,Temp max 1-day,Temp Days 100 F,Temp Days 105 F,Temp Days 95 F,Temp mean summer,Temp Days Min 70 F,Temp Days Min 0 F,Temp Days Min 32 F,Temp min summer,Precip Annual GWL4,Precip Days 99 pctl GWL4,Shape__Area,Shape__Length
991,Elliott County,Kentucky,KY,21063,55.1401877403259,16.181062579155,18.1931252479553,7.4176874756813,8.01993751525879,13.9810001254082,2.23381250351667,45.6701872348785,7.65906247496605,49.5842497348785,-2.74962498247623,-43.3115622997284,7.69437500834465,8.89539951086044,50.5143417782254,986246195.824219,187479.833373577
992,Estill County,Kentucky,KY,21065,57.353052239669,17.1658422068546,20.6941052988956,7.26615787807264,8.1010526857878,15.4625264217979,2.55115789488742,47.2343159725792,7.6713157704002,64.5697896857011,-1.64184211429797,-38.9991053531044,7.82973686017488,9.24749048132645,60.6791701065867,1059077440.91406,205766.888266425
993,Fayette County,Kentucky,KY,21067,52.2131110297309,13.7497222158644,14.6866111225552,7.48622221416897,8.38077783584595,15.015222231547,2.63272224532233,44.336945215861,7.96883344650269,66.5048891703288,-1.70883334345288,-39.675166659885,8.10355557335747,8.23409623569912,95.4595878068791,1194332740.48438,193464.837623836
994,Fleming County,Kentucky,KY,21069,53.552708307902,12.6323748826981,10.6707500219345,7.33020830154419,8.14329171180725,15.0792082548141,2.68279167016347,45.2911664644877,7.74016666412354,55.4747916857402,-2.48404165108999,-40.8070000012716,7.77612501382828,9.26725939909617,65.4485724994115,1482623479.75391,256002.996440873
995,Floyd County,Kentucky,KY,21071,51.2676669756571,16.4124581019084,17.5442918141683,7.14191667238871,7.71174999078115,13.2677917281787,1.96912500758966,45.4731663068136,7.25612499316533,60.4161664644877,-1.32908332596223,-41.3890000979106,7.42925004164378,7.01392354567846,45.4277568879675,1633678724.76563,252705.04499945
996,Franklin County,Kentucky,KY,21073,53.7604665120443,15.7796668370565,20.0259998321533,7.42226667404175,8.23499997456868,17.7444667816162,3.44279999732971,47.7216003417969,7.9009999593099,61.0618001302083,-1.98193333943685,-39.9384668986003,7.96219997406006,10.6457062403361,78.8514864521642,891623208.015625,139483.94633037
997,Fulton County,Kentucky,KY,21075,53.9689284733364,19.4845715931484,17.8349285125732,7.11985714094979,7.41699998719352,32.0230000359671,8.53764278548104,60.2432139260428,7.38650001798357,67.1154997689383,-0.736571418387549,-35.3876421792167,7.89757142748152,9.75947168895176,58.7718428561562,927439672.839844,202483.173621976
998,Gallatin County,Kentucky,KY,21077,46.3288745880127,16.3846250772476,16.4628752470017,7.45974999666214,8.33775007724762,18.3421249389648,3.55924993753433,47.971625328064,8.01950001716614,62.8082504272461,-2.25662496685982,-40.3337502479553,7.96325010061264,11.0155289173126,61.3282683877384,446249334.273438,125722.358406135
999,Garrard County,Kentucky,KY,21079,55.9546674092611,14.6983334223429,17.3492000579834,7.24153334299723,7.9936666170756,14.9410002390544,2.46219998995463,45.9245333353678,7.64919999440511,66.9330670674642,-1.40499999523163,-37.1842664082845,7.85133330027262,9.30412782033284,52.5783764430455,968003695.425781,254955.88139755
1000,Grant County,Kentucky,KY,21081,44.2338943481445,13.7148947464792,15.2900525645206,7.3311579101964,8.11910533905029,15.8231052097521,2.81657896543804,44.2358948557,7.82068418201647,62.4327894511976,-2.27747367557726,-39.4147368983219,7.80594737906205,9.51088448574668,56.6349285810422,1108938663.75391,148390.502134733
1001,Graves County,Kentucky,KY,21083,47.7391139439174,15.8303428922381,16.6359714235578,7.20960002626691,7.72717143467494,29.0108856201172,7.0438570703779,59.4984857831683,7.59002857208252,67.8061427525112,-0.95745713029589,-34.9753140040806,8.05817144938877,7.43924598693848,71.1954890597951,2248931040.41016,196458.828983376
1002,Grayson County,Kentucky,KY,21085,54.8868529375862,13.9214706981883,17.5346468476688,7.3258235875298,8.0254706214456,24.3497647117166,5.53358825515298,54.1010589599609,7.70947060865514,64.8905290715835,-1.63332353970584,-39.07338254592,8.01749997980454,10.3616088137907,58.8240743783804,2104498430.75,343164.229183201
1003,Green County,Kentucky,KY,21087,52.6127369529323,11.9517369521292,12.8423158746017,7.37452632502506,8.1907367204365,25.0777894070274,5.26252629882411,57.0309472335012,7.89763167029933,67.6937368292558,-1.48857893441853,-39.6101052133661,8.26921061465615,8.45287353114078,47.8828722635905,1183158102.27734,158180.362466487
1004,Greenup County,Kentucky,KY,21089,53.837291876475,13.6695832808812,12.1747498909632,7.44308330615361,8.10029164950053,14.7828333377838,2.46829168001811,45.7054166793823,7.7778333624204,54.3316254615784,-2.04695833226045,-43.1877085367839,7.73391668001811,8.4930220246315,51.6224356597325,1503089116.63672,201074.650899154
1005,Hancock County,Kentucky,KY,21091,58.8483573368617,17.3477141516549,20.8851431437901,7.26435712405613,8.00571434838431,25.1223570959909,5.79164283616202,54.4624287741525,7.55964289392744,65.4478569030762,-1.33785713570459,-38.0351423536028,7.78185711588178,10.7536712374006,103.945018645256,827640825.8125,179689.255617432
1006,Hardin County,Kentucky,KY,21093,57.9180908203125,15.0620682239532,18.6677047556097,7.35809088837017,8.13713632930409,21.075045412237,4.22947724840858,51.4580454392867,7.7550227208571,66.3383634740656,-1.69531817327846,-38.7924770008434,8.00506817210804,8.98824045874856,59.8255390976414,2611158047.58203,299074.590785743
1007,Harlan County,Kentucky,KY,21095,56.2870323427262,15.6985161073746,16.7799033503379,7.07835488165578,7.77235483354138,2.93322579322323,0.182516129507172,18.9285162495029,7.45764518553211,35.6985483784829,-2.45587097444842,-40.8985161319856,7.87909676951747,8.56244793245869,51.3951306550399,1897430785.71484,253016.987831973
1008,Harrison County,Kentucky,KY,21097,50.0965000152588,15.3532499313355,16.974950170517,7.34390001296997,8.09770002365113,16.8951000213623,3.23044999837875,46.3860500335693,7.75504996776581,58.2640001296997,-2.51550000905991,-40.5712503433228,7.80910003185272,9.93227524757385,63.5657739639282,1310247851.48828,200594.652084583
1009,Hart County,Kentucky,KY,21099,53.3581613109958,13.6598386764526,16.0951612226425,7.25774194348243,7.89674200550202,24.1215161354311,5.05016128478512,55.3464191805932,7.5970967354313,66.9752583657541,-1.50141935194692,-37.927806362029,7.96425805553313,7.95808192222349,53.9282351811727,1713244546.05078,227434.687543989
1010,Henderson County,Kentucky,KY,21101,59.3579117270077,21.4250882653629,29.9016765145695,7.46379410519319,8.24311764100019,30.715794058407,7.66758821992313,60.2047941544477,7.85835295564988,67.8955587499282,-1.1973235151347,-36.8592353147619,8.09982358708101,10.0346441549413,61.4913117395689,1934278984.84766,261429.754427935
1011,Henry County,Kentucky,KY,21103,53.0056001663208,16.9514499664307,19.0367499351501,7.45880002975464,8.24559993743897,17.3430998325348,3.30249998569489,46.8028499603271,7.90219995975494,61.2748500823974,-2.23880000114441,-41.1868505477905,7.91705000400543,10.1123917102814,77.8511458863604,1231006308.46875,181103.177062978
1012,Hickman County,Kentucky,KY,21105,51.4676473280963,18.2314117656035,16.8308824090397,7.14376474829281,7.5799999517553,31.3695294997271,7.83917651456945,60.648058498607,7.51188236124375,67.8131749770221,-0.828647063058965,-35.1994702956256,7.98099997464348,8.21472869199865,55.1437018110946,1020945306.99219,155230.769722678
1013,Hopkins County,Kentucky,KY,21107,53.5302223629422,18.5340277353923,22.7255832884047,7.32958335346646,7.92791667249468,30.0196111467149,6.96172225475311,60.5078608194987,7.66094444857703,68.6867220136855,-1.13383333881696,-36.3385000228882,8.01338895161947,11.3341445657942,59.4346190861293,2273988078.98047,327418.26170035
1014,Jackson County,Kentucky,KY,21109,60.475666364034,20.559999704361,27.3244167168935,7.27433331807454,7.98204163710276,9.60020832220713,1.22179165979226,37.344166914622,7.56516667207082,56.7867085138957,-2.09408334394296,-40.3989585240682,7.81712498267492,10.3270479043325,66.4586376536976,1425300104.17188,184813.760799146
1015,Jefferson County,Kentucky,KY,21111,56.5540715626308,16.5921786853245,18.5547499997275,7.47246432304382,8.18767850739615,24.2237502506801,5.26707140888487,53.7918213435582,7.84042859077454,66.0106073107038,-1.35210715021406,-39.2098572594779,7.93589283738817,8.10834746701377,83.8089325197281,1669364449.07422,198128.923966432
1016,Jessamine County,Kentucky,KY,21113,55.7116362831809,12.9483636509288,13.4672728451816,7.45209091359919,8.2897272976962,15.5676363164728,2.73745454441417,45.8022724498402,7.92327273975719,68.4084535078569,-1.44936363263564,-38.67518268932,8.07845458117398,9.73117533597079,65.4504299870244,726599618.585938,150855.868446514
1017,Johnson County,Kentucky,KY,21115,45.8696466333726,17.0391177570119,21.5352352366728,7.2842352811028,7.61029406154857,13.6653528774486,2.10635294633753,45.8586470660041,7.23047054515165,54.0991172790527,-2.21494118606343,-42.672529332778,7.32047061359181,7.57233030655805,38.8084054470062,1098970333.42188,189375.904920446
1018,Kenton County,Kentucky,KY,21117,44.8447504043579,13.0535833040873,14.06316669782,7.59300005435944,8.45358339945475,17.8402500152588,3.49441669384638,46.1624167760213,8.16066670417785,63.8877499898275,-2.18483332792918,-40.8103332519531,8.05649999777476,7.42614889144897,49.6727007352389,704373795.382813,140624.438840266
1019,Knott County,Kentucky,KY,21119,53.7677037274396,16.8871852027045,19.848740613019,7.12614817089505,7.78955551430031,8.4790000209102,0.918333344989353,36.4057037212231,7.39929631904319,56.0561479639124,-1.5822592664648,-41.1737779687952,7.62611110122116,7.96616296414976,44.5185664090243,1448835951.60938,209941.068424117
1020,Knox County,Kentucky,KY,21121,58.6500000789248,16.8597929066625,18.3816551011184,7.13068962097168,7.99210341223355,10.2338275416144,1.24055171218412,40.3612417023757,7.52217243457663,57.6714482800714,-1.71462068064459,-41.2973793292868,7.93482759081084,8.22234183344348,58.6918827638788,1573026789.32031,235240.775952515
1021,Larue County,Kentucky,KY,21123,55.7942216661241,15.0614443355136,20.6897777981228,7.29838890499539,8.09233326382107,20.120833184984,3.70722221003638,51.351555718316,7.77438889609443,66.6167216830783,-1.68544444772932,-38.2063329484728,8.0713890393575,8.65232062339783,58.541143321991,1088070299.32422,225032.82815224
1022,Laurel County,Kentucky,KY,21125,53.0141289003434,16.037774239817,19.834935526694,7.20706450554632,7.98200002793343,9.91767744864187,1.25645160482776,39.3160325327227,7.52390323146697,61.6436448866321,-1.70825806740792,-39.9400644610005,7.88832255332701,7.99917430262412,56.3780952800404,1810250408.85156,284108.179851738
1023,Lawrence County,Kentucky,KY,21127,49.449444382279,15.5192221888789,16.9143704661617,7.4056666692098,8.01081480803313,14.8879258897569,2.3944814602534,47.0993334452311,7.65270370907254,54.7069996021412,-2.32559259291048,-43.4180367081254,7.69511109811288,7.65073702070448,43.1363891832756,1758170113.41797,254330.134872645
1024,Lee County,Kentucky,KY,21129,55.5285383371206,19.0466153071477,26.3327691004826,7.25546154609093,8.05723087604229,14.4976153740516,2.26038466050075,46.9399229196402,7.63992313238291,61.5047692518968,-1.97438461963947,-40.4126152625451,7.81323073460506,10.6180744171143,58.631783246994,872977466.988281,142414.368929499
1025,Leslie County,Kentucky,KY,21131,55.3600710460118,15.778250013079,17.601356949125,7.17685716492789,7.82057140554701,7.10239286933626,0.666500001081399,33.1824998174395,7.51110717228481,48.3391429356166,-2.16742857864925,-41.224607195173,7.81574998583112,8.23624111924852,46.463251870776,1649285128.87109,225972.068120447
1026,Letcher County,Kentucky,KY,21133,52.7656665983654,16.7721427735828,19.6193334488642,7.03847617194766,7.71909523010254,4.97847618943169,0.373761905800729,27.0905714035034,7.32514283770607,45.281000046503,-1.76423809641884,-41.7851904006231,7.6353333791097,8.05978498004732,46.1387566786546,1383708070.91016,239202.474291858
1027,Lewis County,Kentucky,KY,21135,52.9409142630441,12.6835713795253,9.32368568692889,7.41211429323469,8.12077140808105,14.1022286006383,2.39417142868042,44.2252285548619,7.80645713806152,50.4354570661272,-2.69208570207868,-42.6442573547363,7.77982857567924,9.27409741537911,62.510744934082,2098859522.98047,290604.297524791
1028,Lincoln County,Kentucky,KY,21137,58.4944163958232,16.0485000212987,21.2959581216176,7.17874997854233,7.90675002336502,11.8966666460037,1.76950001219908,41.2086668014526,7.5495833158493,63.6841254234314,-1.61287498970826,-37.8460836410522,7.82225002845128,9.94322077433268,55.2797348920037,1384864309.70703,188381.411319558
1029,Livingston County,Kentucky,KY,21139,56.3894542347301,18.9366362311623,24.5347727862271,7.37172724983909,8.04895450852134,29.93013642051,7.76290910894221,58.2147726579146,7.76163638721813,68.5046358975497,-1.03454544327476,-37.0921363830566,8.07386367971247,9.75319175286727,69.2509024880149,1399745296.08984,220060.169187722
1030,Logan County,Kentucky,KY,21141,51.5933076907427,17.5695641590999,22.0996924669315,7.17428207397461,7.77117948043041,26.7415128854605,6.30548719259409,56.9554361196665,7.49738464600001,68.7502306424655,-1.04605127756412,-37.1719488486265,7.96946157553257,10.6177703172733,58.0760431171935,2257867690.5,193060.758299722
1031,Lyon County,Kentucky,KY,21143,46.1915002822876,15.9570000648499,21.7611499786377,7.30489995479584,7.99329998493195,32.9100498199463,9.01969997882843,61.761199760437,7.72260003089905,68.3167507171631,-1.10184999108314,-34.7973496437073,7.93175005912781,8.47146822424496,67.5030202593122,1044061211.92969,153993.502487133
1032,McCracken County,Kentucky,KY,21145,53.1126843502647,18.6736841703716,21.4020001260858,7.36515790537784,8.00184207213553,31.3688421751324,8.15894741761057,60.3812109294691,7.86778946926719,67.6205789666427,-1.03768420219421,-36.0193680211117,8.22652631056936,7.36457295166819,62.8370725732101,1091582874.3125,152490.96516642
1033,McCreary County,Kentucky,KY,21147,53.6544617872972,13.8768077630263,15.2416153687697,7.03765381299532,7.82123077832736,8.89784611188448,1.04053846001625,37.188692679772,7.38669228553772,57.679769222553,-1.52742309295214,-39.2384228339562,7.89311539209806,8.07060063802279,62.2956739483458,1741564734.76953,235074.806164194
1034,McLean County,Kentucky,KY,21149,53.5357225206163,15.2341110971239,20.7305556403266,7.36266671286689,8.11161104838054,30.1302222145928,7.08194449212816,60.680999967787,7.73788891898261,68.3698327806261,-1.2323889070087,-36.6914999220106,8.0480555428399,10.8277919557359,69.2344465757671,1056990702.21875,170516.914614575
1035,Madison County,Kentucky,KY,21151,55.7946452479209,15.2453548369869,18.2977098034274,7.29358063974688,8.10783869220364,15.6695807057042,2.61290321427007,46.7220001220703,7.71248388290405,67.0388060539,-1.462193558293,-37.3981608729209,7.89070966166835,9.0133849728492,55.4785020423658,1837986518.32813,259910.282559259
1036,Magoffin County,Kentucky,KY,21153,48.9970455169678,16.8364089185541,21.7149544629184,7.23295454545455,7.75381820852106,12.1847272786227,1.76618182659149,43.2034093683416,7.39899995110252,57.4819087982178,-2.04031818021427,-40.9052274877375,7.53277273611589,7.65336080030962,43.0434072667902,1281371580.66016,221033.916959252
1037,Marion County,Kentucky,KY,21155,57.2700000944592,13.2727618898664,16.1010951541719,7.33876194272722,8.22600001380557,20.294285819644,3.76023809115092,52.2906659444173,7.85233334132603,65.6214287167504,-1.79414285932268,-39.2147618248349,8.12500009082612,10.1915753228324,64.3754235781156,1431698073.29297,200210.127772204
1038,Marshall County,Kentucky,KY,21157,46.9471308666727,16.3023043093474,20.608260942542,7.2586522102356,7.84873910572218,31.5824782330057,8.65869559412417,60.851130609927,7.58643479969191,67.3538257764733,-0.947434785573379,-34.7273473324983,7.91013041786526,7.68094780331566,76.6671379752781,1379682853.3125,150004.41726016
1039,Martin County,Kentucky,KY,21159,51.480058557847,16.1435293870814,20.004176308127,7.25129407994887,7.92470584196203,14.3052351895501,2.29811764464659,46.6792351217831,7.50747057970832,60.3242353551528,-1.56970587898703,-41.2304707695456,7.63947063333848,7.3363223917344,44.2757927576701,958270516.730469,191153.720229152
1040,Mason County,Kentucky,KY,21161,52.3200587104349,14.3056471207563,14.7424705729765,7.28688226026647,8.10564708709717,13.5049412110273,2.22647057561313,41.9681766734404,7.7055882285623,52.679058748133,-2.51623528143939,-41.0454707426183,7.70558820051305,10.4471799065085,64.9499788528834,1046293249.94922,137920.65194293
1041,Meade County,Kentucky,KY,21163,58.9509043012347,17.3279524303618,20.4159525008429,7.27700001852853,8.10676188695998,21.9631431216285,4.66966671035403,51.8906190054757,7.66747622262864,64.8368096124558,-1.79733331998189,-38.5625236147926,7.85790475209554,8.85077020100185,81.1804722725077,1354383494.91406,212446.685183244
1042,Menifee County,Kentucky,KY,21165,56.7693079434908,16.0640768638024,16.6551538614126,7.26930772341215,8.05346144162692,12.9216922613291,2.0906923184028,43.4593846247746,7.62307691574097,56.5684623718262,-2.26000000880315,-40.1443073566143,7.72738464062031,9.7702567760761,56.9633496192194,858963677.109375,162400.270189446
1043,Mercer County,Kentucky,KY,21167,57.2215552859836,13.8867777718438,14.6977778540717,7.36205556657579,8.15749994913737,16.6683888965183,2.97355553838942,47.2756112416585,7.83577783902486,67.6892776489258,-1.40877778000302,-38.3695002661811,8.00227785110474,9.91276274787055,69.6152509388171,1052926966.67969,198474.573706385
1044,Metcalfe County,Kentucky,KY,21169,50.0709998390891,12.8775908296758,12.7043635194952,7.20777271010659,7.85022726925937,21.5077272761952,4.20604547587308,53.2544543526389,7.5077272978696,65.6759093891491,-1.51950000091033,-38.4016813798384,7.96672723510049,8.13774072040211,42.9478523080999,1184421067.99609,157440.54133313
1045,Monroe County,Kentucky,KY,21171,53.8561908176967,15.2113810039702,15.6798569361369,7.12352382569086,7.7024761835734,22.5986190977551,4.55695236296881,55.4353812081473,7.37557143256778,67.306285676502,-1.25852381615412,-37.2532381330218,7.90095238458543,8.4497469493321,53.4735349538375,1340888900.76563,171437.053115273
1046,Montgomery County,Kentucky,KY,21173,54.1156924321101,15.0855384973379,17.1290769577026,7.37584616587712,8.25369233351487,16.2115383881789,2.96315383911133,46.6449221097506,7.83769233410175,62.1056151756873,-1.84415384439322,-40.0959232036884,7.95269228861882,8.20177562420185,66.365418532799,831407206.765625,141471.476260017
1047,Morgan County,Kentucky,KY,21175,53.1176667390046,16.0784443749322,19.4703332406503,7.3195555475023,7.91203709001894,14.1526666570593,2.27888888782925,46.0443335639106,7.52907408608331,55.0788889284487,-2.37162962666264,-41.5108518247251,7.61585186145924,8.63934707641601,49.7657854674292,1600068987.48047,275343.963916557
1048,Muhlenberg County,Kentucky,KY,21177,52.4145455793901,18.5223334341338,25.8204241087942,7.34960610938795,7.99463631890037,27.8405759406812,6.36487878452648,58.4433029637192,7.6633636301214,68.8762727217241,-1.18418181665016,-37.933757203998,8.03993943243316,11.2823571291837,55.3790430955484,1961400299.32422,319750.743922041
1049,Nelson County,Kentucky,KY,21179,58.0227242831526,14.2875862121582,16.3567587424969,7.42044827033734,8.28075859464448,23.6354829853979,5.03272419140257,54.9318274136247,7.92037934270398,67.7597582586881,-1.56213792850231,-38.7966549314302,8.13527584075928,10.2168382447341,74.2030330300331,1762462438.50781,328717.60069542
1050,Nicholas County,Kentucky,KY,21181,50.0927862439837,14.8530000277928,13.4103571346828,7.33678572518485,8.14114284515381,15.8940713746207,2.94478571414948,45.5295001438686,7.7690714768001,57.3477148328509,-2.42550001825605,-40.7192143031529,7.83764290809631,9.81602280480521,64.4182897806168,829763801.523438,173003.489057203
1051,Ohio County,Kentucky,KY,21183,52.1833570571173,15.8126665751139,20.6201190948486,7.29809522628784,8.08099998746599,26.9126429784866,6.22923810141427,57.3659521738688,7.72149999936422,67.2440950302851,-1.42259523982093,-38.1834287189302,8.03764285360064,10.3262873604184,57.6157275666582,2456305899.52734,289761.012314994
1052,Oldham County,Kentucky,KY,21185,50.1689999898275,16.6698331832886,17.0555833180745,7.52116668224335,8.29999987284342,19.6946667035421,3.84508335590363,49.3970832824707,7.90550001462301,63.388832728068,-1.94358331958453,-41.3567504882813,7.94166668256124,7.64191957314809,80.556090037028,829253915.386719,132560.079085717
1053,Owen County,Kentucky,KY,21187,48.0958694789721,17.2239129439644,21.8087824945864,7.38095652538797,8.20808696746826,16.2758259980575,2.99765215749326,45.4806958074155,7.88517392199972,62.1023914503015,-2.21973911575649,-40.1864779928456,7.89482608048812,10.5067430993785,70.2531188682274,1501223188.53906,227145.469749177
1054,Owsley County,Kentucky,KY,21189,56.7337500254313,18.9842499097188,25.6170001029968,7.28024999300639,8.00633335113525,12.986999909083,1.88483333587646,44.8389167785645,7.60741662979126,60.2350835800171,-2.00308331847191,-41.0329996744792,7.81716664632161,10.0816763242086,57.4914533553585,815703142.3125,183148.200058616
1055,Pendleton County,Kentucky,KY,21191,42.9337373030813,14.5959998682926,16.306105161968,7.29631582059358,8.00784206390381,16.2439472800807,3.02910526175248,44.9608945344624,7.59815790778712,57.2828417326275,-2.42389473162199,-40.289421081543,7.57652626539532,9.59238378625167,54.0177422456963,1200538424.69922,159008.452083068
1056,Perry County,Kentucky,KY,21193,56.9450001923934,16.8859131854513,21.1764348071554,7.17913042980692,7.85521737388942,9.24778258282205,1.02717390721259,38.3381738248079,7.5235218172488,54.791565273119,-1.8462173835091,-41.0101741293202,7.77734785494597,8.61748444515726,46.5767799233491,1402764638.73047,323477.542504685
1057,Pike County,Kentucky,KY,21195,50.8146361611106,14.4201090899381,17.5083818088878,7.04467273191972,7.80452729138461,10.6481090632352,1.39932727136395,39.9730182300914,7.26969092975963,56.7526179920543,-1.28196362907236,-41.333963914351,7.50107271021063,6.95548411282626,40.3320979587102,3247947452.6875,352029.010661852
1058,Powell County,Kentucky,KY,21197,55.6666669845581,15.7678333123525,17.4520833492279,7.29700001080831,8.15541672706604,14.992916504542,2.53350002566973,46.2139161427816,7.72550002733866,62.2986666361491,-1.86166665951411,-39.7384999593099,7.85283335049947,9.41724824905396,63.6734972000122,749110725.546875,157035.286781143
1059,Pulaski County,Kentucky,KY,21199,53.1697904897291,14.3464883981749,20.8226976616438,7.09697674596033,7.88481395189152,11.4362093237943,1.57165115933086,41.7265582417333,7.47776740096336,64.0751857313999,-1.60037209544071,-37.8534185720045,7.86434883295103,8.40221206531968,53.2283964157104,2762087873.31641,232491.392160369
1060,Robertson County,Kentucky,KY,21201,50.8622861589704,15.893428666251,15.7900000980922,7.30571433476039,8.09542873927525,15.4020000185285,2.72271425383432,44.4805717468262,7.67271423339844,55.0620002746582,-2.55971428326198,-41.0550003051758,7.70414284297398,10.6603024346488,70.550609588623,424230920.015625,122719.556332182
1061,Rockcastle County,Kentucky,KY,21203,56.2959091880105,14.5510908040133,19.5028182810003,7.22899998318065,7.92563637820157,10.786227312955,1.48754545775327,39.8251817876642,7.52636361122131,62.4547273462469,-1.66090910543095,-38.6410454836759,7.83518182147633,9.02899915521795,54.1034794616699,1306574470.87891,196603.052342735
1062,Rowan County,Kentucky,KY,21205,57.6802858625139,14.8529523213704,13.7705238887242,7.32185715720767,8.02057150432042,14.2502381915138,2.4257142941157,45.1642855689639,7.63585715066819,51.5458572024391,-2.65676191874913,-41.3222381955101,7.68485718681699,9.58011872427804,66.3286829630534,1202283649.34375,269963.029589976
1063,Russell County,Kentucky,KY,21207,53.778150177002,14.8227499961853,18.1699000358582,7.20370001792908,7.94534993171692,15.5199500083923,2.39054996371269,47.3116500854492,7.56995003223419,62.9250997543335,-1.47399998903275,-39.2239500045776,7.99935002326965,8.87257714271545,49.93071400842,1150692198.31641,166372.031171462
1064,Scott County,Kentucky,KY,21209,51.6427893387644,15.8818422116731,18.3326840149729,7.40268416153757,8.24384207474558,15.5235788445724,2.82068420711317,44.844736601177,7.87352622182746,62.1071578577945,-2.10784208774567,-40.2831579509534,7.95178942931326,9.39175756354081,81.6988059510576,1201880701.49609,185614.013216486
1065,Shelby County,Kentucky,KY,21211,54.3631110014739,15.2377777452822,16.6286665951764,7.51288889072559,8.25399988668937,18.3189630861636,3.43948147031996,48.2354446693703,7.88411115717005,60.4564073350694,-2.24492594047829,-41.0840001989294,7.93959260869909,9.33994874247798,81.3886192451089,1620877576.67188,186438.13574488
1066,Simpson County,Kentucky,KY,21213,52.2618889278836,16.0203331841363,19.542000134786,7.13650001419915,7.79038892851936,25.1096110873752,5.64605556594001,55.8752225240072,7.50422220759921,70.2453329298231,-0.988277769751019,-35.5871662563748,8.0047222243415,9.05912478764852,54.0325610998905,955684927.789063,136020.936598254
1067,Spencer County,Kentucky,KY,21215,56.2215712411063,14.138071332659,14.7100713593619,7.49607147489275,8.29892860140119,21.70807157244,4.32792856012072,52.3675000326974,7.92157142502921,65.4478577205113,-1.74949999366488,-40.1476426805769,8.03942857469831,10.5461794308254,88.1919824105722,801429667.164063,129437.32552733
1068,Taylor County,Kentucky,KY,21217,53.5701053017064,11.9087368312635,14.1276841916536,7.329210532339,8.16094734794215,19.5441054293984,3.39794734904641,51.6876841093365,7.82010517622295,65.3622629266036,-1.67789474913948,-39.398263228567,8.14968425349186,8.57493239954898,53.2509873855946,1137111392.18359,201179.068770924
1069,Todd County,Kentucky,KY,21219,52.1686153411865,18.0741539001465,22.4197306999793,7.21480767543499,7.75276926847605,26.308692418612,6.14542308220497,56.7076156322773,7.47280773749718,69.1320384098933,-1.07742307277826,-37.7423846905048,7.94011536011329,9.52114541714008,56.462212032742,1527705942,183159.381645658
1070,Trigg County,Kentucky,KY,21221,48.6499998728434,16.7294666608175,23.320499865214,7.20376666386922,7.87346669832865,29.3016333262126,7.3314999739329,59.30079981486,7.59666665395101,68.8257329305013,-1.12156666517258,-34.9907666524251,7.86750000317891,9.01820592527036,78.6689555031913,1948273132.22656,183416.688499782
1071,Trimble County,Kentucky,KY,21223,52.1215833028158,15.271583477656,17.877666314443,7.47833335399628,8.29174987475077,18.9100001653035,3.87433340152105,47.7092498143514,7.94075004259745,62.2254161834717,-2.07424998283386,-41.4754168192546,7.93833335240682,8.58403118451436,76.591921879695,662727444.417969,115694.059993836
1072,Union County,Kentucky,KY,21225,59.8228802490234,21.107560043335,27.273039855957,7.43631996154785,8.17048000335694,29.264040145874,7.06288000106812,59.0440002441406,7.8313200378418,68.5672006225586,-1.14515999794006,-37.4469201660156,8.08019996643067,11.2714449691772,60.9103269756965,1503657369.10938,205841.478415851
1073,Warren County,Kentucky,KY,21227,49.3355262154027,16.2612106925563,20.0272103610792,7.32055262515419,7.94439471395392,28.8712105500071,7.37076312617252,58.4651580609773,7.72813157031411,69.289052461323,-1.10218421409005,-37.5669739371852,8.15013156439129,7.96186048106144,51.3975302613812,2226998112.65234,221837.801360594
1074,Washington County,Kentucky,KY,21229,57.0153336297898,14.1615715026855,15.3144286019461,7.37114284152076,8.2510952268328,19.6943333943685,3.70352378345671,51.2672858465286,7.88271424883888,66.9107146490188,-1.60966665404184,-38.9745236351377,8.09490476335798,11.1304091953096,68.5667176453963,1249994313.15234,204448.449646567
1075,Wayne County,Kentucky,KY,21231,56.0514999628067,15.283499956131,18.3578124046326,7.16340631246567,7.90193744003773,12.0029688477516,1.67840624786913,42.2721873521805,7.46728123724461,64.0335935354233,-1.4760625064373,-39.319405913353,7.95150004327297,9.32066866755486,61.1449424012067,1959670282.64453,214298.482570314
1076,Webster County,Kentucky,KY,21233,60.7533041912576,18.8688697814941,22.4366086876911,7.35582608761995,8.04869560573412,29.4349999635116,6.8750434751096,59.627043682596,7.69517386477927,68.3802178424338,-1.12982608442721,-36.6933910535729,7.99439125475676,10.849931343742,64.1842930603027,1384259054.72656,196850.644166701
1077,Whitley County,Kentucky,KY,21235,52.0872578774729,13.9336451868857,15.7836129588466,7.0320322744308,8.04816132207071,10.3909355901903,1.31483870167886,40.2030646416449,7.54261292180707,59.8050967801002,-1.47270967498902,-39.15454839891,8.03203224366711,7.34536936975295,54.2115860530308,1799436019.28125,237263.787686462
1078,Wolfe County,Kentucky,KY,21237,52.6806004842122,17.3891334533691,23.7332667032878,7.24799998601278,8.03880001703898,13.5601332982381,2.12373332182566,45.4505330403646,7.63573328653971,60.7674662272135,-2.0543333530426,-39.8501998901367,7.77280003229777,8.74355847040812,52.4718453543527,924172057.867188,183619.093202837
