OBJECTID,County name,State name,State abbreviation,FIPS,Precip Above 99th pctl,Precip 1-day max,Precip 5-year max,Temperature average,Temp max 1-day,Temp Days 100 F,Temp Days 105 F,Temp Days 95 F,Temp mean summer,Temp Days Min 70 F,Temp Days Min 0 F,Temp Days Min 32 F,Temp min summer,Precip Annual GWL1,Precip Days 99 pctl GWL1,Shape__Area,Shape__Length
11,Chilton County,Alabama,AL,01021,10.99192853201,2.63545240390868,3.11142855740729,1.70004762638183,1.5796666712988,3.41469047183082,0.184190476224536,12.4020952043079,1.64959523791359,22.5110475903466,-0.0647857143055825,-8.53769054866973,1.82580952701114,2.49137532994861,12.8746190504594,2578717044.22656,248558.700007906
12,Choctaw County,Alabama,AL,01023,5.56471188997818,3.34328812259739,3.8779830488108,1.76267796855862,1.46764407319538,4.58784743890924,0.30530508367692,16.10732215946,1.64266101788666,23.2967457852121,-0.0490508477945449,-8.55527118100958,1.85225423715882,1.18898525682546,5.00252489975797,3327371902.02734,324905.986667732
13,Clarke County,Alabama,AL,01025,8.23034177248991,2.40826581475101,0.774443039576275,1.70894937122924,1.47093671032145,4.31150632266757,0.267822784336307,15.9546961482567,1.59272152562685,22.8407848454729,-0.0338227849076443,-7.82426584219631,1.76907595350772,2.46072629131848,10.7287594323809,4492969696.06641,454955.624826686
14,Clay County,Alabama,AL,01027,12.8203750371933,2.60885000526905,2.12317500361241,1.79197499752045,1.62097500562668,1.60122500509024,0.0688750005327165,8.66879999637604,1.67324999570847,13.6931750297546,-0.103299999982119,-10.2750499486923,1.83615000545979,2.19708521664143,15.4367898615395,2251089355.49219,244297.486818096
15,Cleburne County,Alabama,AL,01029,14.7892352552975,3.71226469208213,2.38873529258896,1.74608823131112,1.61320588518591,1.29047057558508,0.0683235293802093,7.6534411907196,1.66264705096974,12.9917352900786,-0.133382352397722,-9.9654117752524,1.83661764158922,2.61426299109178,17.6220361215097,2103260405.83984,264752.367375515
16,Coffee County,Alabama,AL,01031,10.2001708426127,1.52451220281967,1.98063413844807,1.63165854535452,1.49353657117704,3.56597561371036,0.279756096078128,13.8061950264907,1.52029268334552,23.7321950400748,-0.0151219511995228,-6.78719508938673,1.64221950275142,3.89333044028864,17.4991278251012,2426948307.87891,203448.155272572
17,Colbert County,Alabama,AL,01033,17.0610698212025,7.92504649938539,11.0335348262343,1.88744185414425,1.68560465823772,3.14813953776692,0.304720930581869,12.4149069675179,1.80813953488372,18.5185582360556,-0.205465116126593,-10.6976977281792,2.00181395231291,3.27252198374549,17.5295674077581,2394995836.37891,262007.290970977
18,Conecuh County,Alabama,AL,01035,6.73985709888594,0.862107144136514,2.02289285058422,1.65960714008127,1.49666071789605,3.68946427958352,0.206053570711187,14.5024821417672,1.52755357537951,24.0576073101589,-0.0254821431423937,-7.30007141828537,1.66155356807368,3.12392415744918,9.40824805921124,3042672180.56641,308860.567908097
19,Coosa County,Alabama,AL,01037,10.310826011326,1.75832608730897,1.1259782647957,1.71667391320933,1.61530434048694,2.65126085799673,0.125956522543793,11.1850869551949,1.62534782420034,19.7207823836285,-0.0792391307490028,-8.99717388982358,1.80284784669461,2.04818039873372,10.544422061173,2457039697.21875,209372.950189771
20,Covington County,Alabama,AL,01039,9.52779364964319,1.93346030844583,2.65942857615532,1.63733333443838,1.48793650241125,4.03353970769852,0.263476190349412,14.8932222033304,1.49130158954197,23.391142981393,-0.0191428572353389,-7.43153967176165,1.64149206592923,4.2475649553632,14.8394136298193,3710169552.53125,287791.214019867
21,Crenshaw County,Alabama,AL,01041,8.38758333524068,1.18750000703666,1.19513888357,1.6868888967567,1.49347221851349,3.49483332369063,0.235972223182519,13.672250005934,1.5418611102634,24.6646665996975,-0.0305277776076562,-7.52275004651811,1.6573333243529,2.93464093075858,11.4261016737331,2193998002.85156,285094.12449877
22,Cullman County,Alabama,AL,01043,17.1485295576208,6.44807844535977,7.71141176597745,1.8048823557648,1.55043137307261,2.4699215631859,0.162431373023519,10.4634509554096,1.6813137180665,16.9131568459903,-0.176862745600588,-10.2220196817435,1.90586274979161,2.58880422629562,21.3887583503017,2861233153.89453,294595.512193017
23,Dale County,Alabama,AL,01045,9.91643249666368,1.25343243168617,0.674405402831129,1.62613513663008,1.56135135405772,3.77408108840118,0.358297298888902,14.0279459824433,1.51613513843433,23.0353514181601,-0.0105135136762181,-6.31854056023263,1.60608107979233,3.22282418044838,14.8347860408735,2007961108.92969,200683.259541376
24,Dallas County,Alabama,AL,01047,7.88987300509498,2.06153968969981,1.32553968716058,1.74584126850915,1.49099999950046,4.10984127483671,0.24396825357089,14.5316349211193,1.60042856799232,22.6078412494962,-0.0418095240399005,-7.88930158766489,1.78738094889928,2.29634057150947,10.7268171147124,3615345860.12891,372884.868171076
25,DeKalb County,Alabama,AL,01049,13.3460188451803,4.6408112768857,4.4072075542414,1.8077547100355,1.64035849076397,0.938075471036839,0.0462830188104285,6.19799999021134,1.75501886628709,14.8584716904838,-0.213547170021624,-10.1239434188267,1.98909435182248,2.64898794327142,15.8148519783689,2973641985.875,274567.542710634
26,Elmore County,Alabama,AL,01051,8.94930229630581,0.222372096378443,-1.58874419418185,1.69595348557761,1.5630930301755,3.65583720872568,0.237558139618053,13.4596279499143,1.59639535393826,23.0851396072743,-0.0396279070179823,-8.10553489729416,1.75265116192574,2.21937512519748,11.9375031093756,2404189497.50391,273073.755539942
27,Escambia County,Alabama,AL,01053,6.73167796862328,0.556220338506214,0.0744237283528861,1.64040678436473,1.51164407043134,3.62559323795771,0.183898305110002,16.0036270497209,1.49523728782848,23.7213387893418,-0.0198644065629628,-7.0614068063639,1.65923728781231,3.22320293976089,11.9456841224848,3379443563.85352,289982.169114116
28,Etowah County,Alabama,AL,01055,13.8431515838161,6.3003636562463,7.02936361775254,1.77254545688629,1.55833333550077,2.24039393482786,0.139909090756467,9.6819697004376,1.67387878894806,19.8567574818929,-0.0965454544533383,-9.59748484871604,1.89657575072664,2.90693013595812,13.6229109886365,2074814599.93359,251821.833781097
29,Fayette County,Alabama,AL,01057,14.781690461295,5.21773809478397,5.55090476217724,1.75295237983976,1.51119047687167,3.52740475109645,0.252976188702243,12.5805238542103,1.70450000535874,19.5951665696644,-0.149023809248493,-9.44959515617008,1.94216666902815,2.20220002673921,17.0683642470318,2362387105.82422,222356.368515125
30,Franklin County,Alabama,AL,01059,16.5055714788891,7.37126191457113,10.5731428464254,1.8652618981543,1.71278570947193,2.56778570583888,0.193261904730683,11.7429999851045,1.84797619354157,18.8161667869204,-0.211976189698492,-10.4346667244321,2.04771429300308,3.60275683516548,18.8593077075725,2467982567.07813,210521.869602814
31,Geneva County,Alabama,AL,01061,10.080909093221,2.00163636424325,1.53445454754613,1.59630302588145,1.53584848028241,3.74324240106525,0.277545455278772,14.9935151591445,1.50615150278265,23.2382121230617,-0.00687878799032081,-6.42609094850945,1.64406061894966,3.47667446280971,15.3180608412799,2051439402.03516,212029.205727897
32,Greene County,Alabama,AL,01063,9.33653666333454,2.92878048012896,3.11497560288848,1.76673170706121,1.54548780220311,4.76382926615273,0.373731707654348,14.858268342367,1.71651220030901,21.3848293583568,-0.0635853658725576,-8.64531710089707,1.92839024706585,1.61115715852598,11.5101739128867,2428646845.98828,428895.010002901
33,Hale County,Alabama,AL,01065,8.67689998149872,2.47652499973774,1.94182499041781,1.75670000016689,1.43082500100136,4.15050001740456,0.248275000229478,14.2218500137329,1.61724999547005,21.4942749023438,-0.0567500003613532,-8.63215003013611,1.81872499883175,1.32028222680092,10.9356984410967,2411346761.20313,299558.459752841
34,Henry County,Alabama,AL,01067,10.7654864336993,1.55708108298682,0.00099999346216588,1.64467568333085,1.69467567753147,4.17862164007651,0.540027030416437,14.4991351978199,1.54348648561014,22.6969729758598,-0.00829729729810276,-6.1667297724131,1.59397296969955,2.77188997010927,16.8257987815214,2031536281.5918,199232.16059202
35,Houston County,Alabama,AL,01069,9.16028947579233,2.769131572623,1.16205263402509,1.63663157350139,1.6704999992722,4.15392107085178,0.422526314854622,15.6841051954972,1.50968420505524,21.7826315729242,-0.00263157898964556,-6.01518420169228,1.60005263592068,3.20885800060473,13.8601211861866,2063251009.72461,245885.869158971
36,Jackson County,Alabama,AL,01071,12.5568919310699,4.0323513585168,4.03624323372905,1.79786485916859,1.64800000029641,1.39162163114226,0.0963783784945672,7.56627031919118,1.77572972548975,14.6976892754838,-0.254959459844473,-10.0797568011928,2.01445945211359,2.47919792420155,16.3430521654528,4336412147.15625,321244.876835306
37,Jefferson County,Alabama,AL,01073,14.5354028013017,4.29400000307295,3.59205556293536,1.85729167030917,1.66880555782053,3.63337498737706,0.245666667301622,12.3954166968664,1.73073610332277,21.4261110623678,-0.108916666979591,-10.1675417158339,1.92206944194105,1.67884917143318,19.2601263303698,4203349149.55469,349832.797072474
38,Lamar County,Alabama,AL,01075,15.2765237944467,4.64671428998311,5.0007857197807,1.80595237300509,1.59228571539833,4.23888092949277,0.43719047449884,14.0439523742312,1.77104761770793,20.2581189927601,-0.155452380400328,-9.90804765337989,2.00845239559809,2.17927209536234,16.0558772970129,2275479222.54688,206356.801111811
39,Lauderdale County,Alabama,AL,01077,18.27829793159,8.06034042480144,9.35602129266617,1.87695744697084,1.68493617088237,2.96548936214853,0.289021278949494,11.766680818923,1.80548935748161,17.2308722962724,-0.244702127702693,-10.7763404643282,1.99940425791639,3.0882865114415,18.7091041436562,2777173394.80078,282751.051078741
40,Lawrence County,Alabama,AL,01079,15.9546189989362,7.15297618366423,8.50254763875689,1.84054762125015,1.65104762429283,2.48180951107116,0.191333332586856,10.9756666138059,1.7267619172732,18.9603810083298,-0.188857143123945,-10.1668094680423,1.9450714190801,3.04686989670708,18.9820803587253,2743095449.48828,237482.292561468
41,Lee County,Alabama,AL,01081,11.8854102354783,1.25897435691112,-0.509102561152898,1.68243589462378,1.62887179545867,2.99320513162858,0.238076924895629,11.4863076087756,1.57917949175223,21.732974419227,-0.0433846155229287,-8.43861543215238,1.66733334003351,3.34034461852832,17.0694107076396,2253662776.95703,241582.639497014
42,Limestone County,Alabama,AL,01083,15.9106112851037,6.80599999427795,5.78927778535419,1.86341666513019,1.72469444738494,2.66480555468135,0.256611112505198,11.2179999616411,1.84400000837114,18.8031667073568,-0.218500001562966,-10.4672500027551,2.04533332586289,3.3320647544331,16.234180355072,2338353753.64844,207472.885239745
43,Lowndes County,Alabama,AL,01085,6.49238773268096,0.845693874419952,-0.358938772535446,1.76391836088531,1.49893877214315,3.95879592214312,0.244755101447203,14.5119183404105,1.58659183249182,23.2220000831448,-0.0335918369189817,-7.80444898410719,1.72920409027411,2.03720707309489,10.3980934436505,2627551226.26172,282577.426157881
44,Macon County,Alabama,AL,01087,9.57032430494154,0.0445405392108384,-2.55035134787495,1.65554053718979,1.53124324051109,3.98489189147949,0.337540538729848,13.3797027227041,1.56756756434569,23.4468918877679,-0.0329189189281818,-7.72459456727311,1.67862162718902,2.84029423868334,13.7631496092852,2233721463.14844,248141.969459353
45,Madison County,Alabama,AL,01089,16.0300517739921,6.43279313219005,7.3367413570141,1.87817241816685,1.76865517270976,2.49649999778846,0.23839655126734,10.8011724044537,1.85762068937565,19.0468103967864,-0.226413792577283,-10.4168965076578,2.06375862195574,3.01682279849875,17.0814866316123,3126320769.32422,295392.973486122
46,Marengo County,Alabama,AL,01091,7.88420310616493,2.93703125044703,1.14284375502029,1.73875000700355,1.41051563248038,4.3485156185925,0.244515624595806,15.0437811911106,1.66995312459767,23.0095780789852,-0.0473906251136214,-8.28085944801569,1.87698437459767,1.93451858870685,8.6837450110394,3568651248.04688,316744.004797189
47,Marion County,Alabama,AL,01093,15.2990212541945,7.38959576221223,11.0061702322453,1.84195744737666,1.63987234044582,2.88855320849317,0.217765958226742,12.2882553060004,1.80836169770423,18.7341488777323,-0.199808511962282,-10.2753403440435,2.02353190361185,3.5694171418535,18.2222897410393,2818125311.57813,229596.67024346
48,Marshall County,Alabama,AL,01095,16.3126249551773,6.39750001430511,8.81692496538162,1.75205000042915,1.55752499401569,1.68972500264645,0.103150000143796,8.54334996938706,1.67582500576973,18.9607001781464,-0.141999999247491,-9.53127496242523,1.90255001187325,2.91534811258316,18.5393926447088,2374774998.03516,273286.107359146
49,Mobile County,Alabama,AL,01097,9.52954426898232,4.63064556182185,1.47877215335287,1.67515189889111,1.48459493812126,1.82659493971474,0.064253164632128,14.1101392975336,1.49670885635328,19.3831139335149,-0.0115822785374815,-5.69754429104962,1.64810126944433,2.53891493700728,9.33215926993977,4404137256.10547,867541.652921804
50,Monroe County,Alabama,AL,01099,5.09250821441901,0.766950819336,0.324049179182678,1.67496721275517,1.50213114550856,3.63011474687545,0.224147542089712,14.6914097676512,1.55175409356102,23.588622953071,-0.0252622952226733,-7.31606556157597,1.69922950424132,2.65303926976001,7.93590830802917,3702026131.71094,337646.894701636
51,Montgomery County,Alabama,AL,01101,7.31526312075163,0.104789470665549,-1.87087719613,1.73961403077109,1.53873684322625,4.00117546215392,0.288175435704097,14.377719310292,1.5780350869162,22.9584034702234,-0.0312105265298956,-7.79866666124578,1.70026315931688,1.89489548666435,10.5410111484856,2902993583.77344,312865.094555008
52,Morgan County,Alabama,AL,01103,16.6177999973297,6.29097501039505,7.64227499961853,1.85720000863075,1.69164999723434,2.73059999346733,0.222599999792874,11.1022999763489,1.79397500157356,19.3106499195099,-0.179625000432134,-10.2490749359131,2.00427500009537,3.02671335339546,20.6641774629292,2287307733.41016,219673.900885331
53,Perry County,Alabama,AL,01105,8.68350004014515,2.20790475323087,1.14764285216197,1.75311905145645,1.46728572107497,3.63659524349939,0.192500000908261,13.2743810244969,1.5895952355294,22.663952373323,-0.0539761902320953,-8.39571433975583,1.7832380987349,2.09476009720848,9.29667941579279,2651290690.34766,263144.202567559
54,Pickens County,Alabama,AL,01107,14.0831034101289,5.64606894295791,5.59529306970794,1.78767241691721,1.52762068962229,4.42246551349245,0.405137930450768,14.0666551589966,1.66837930473788,20.8401206772903,-0.0947241382352237,-9.30413801916714,1.90305172369398,2.43913485880556,18.3703698750698,3307852780.3125,272611.420773341
55,Pike County,Alabama,AL,01109,8.40854998826981,0.408600001188461,-0.236400003731251,1.65840000808239,1.52412500083447,3.48542501330376,0.28525000102818,13.4186500310898,1.56924999654293,24.3359249591827,-0.0262250001076609,-7.08727496862412,1.66610000133514,2.48121055364609,11.3788369665755,2420323685.11328,267102.674127511
56,Randolph County,Alabama,AL,01111,12.4935294039109,3.18308824651382,0.41764706258169,1.75364706095527,1.62688234974356,1.88644119220621,0.112147059729871,9.36161762125352,1.64341175205567,14.4152646064758,-0.102058824151754,-10.0501176609712,1.77258823198431,2.60533190474791,16.6029970820357,2171368992.26563,193407.636107036
57,Russell County,Alabama,AL,01113,11.9494285583496,1.358523818886,0.795499992157732,1.70326190903073,1.65552381674449,4.28242857683273,0.443761903615225,14.1330713544573,1.575547624202,23.00321438199,-0.0224285716900513,-7.8263095560528,1.64035715091796,3.07456375303723,19.7185695670372,2352371011.75391,252928.634018969
58,St. Clair County,Alabama,AL,01115,16.1063809848967,5.68904760905675,6.22352382114955,1.79342857428959,1.6188809417543,2.76002380961464,0.182976190887746,10.9839999448685,1.67540476151875,19.7301905041649,-0.106428571754978,-9.98476187388102,1.88926190137863,2.57354535375323,19.1875573198001,2452145561.39453,298753.630831989
59,Shelby County,Alabama,AL,01117,13.154941147449,3.44460784687715,3.41919606792576,1.78754903288449,1.6470980387108,3.55776471250197,0.224549019599662,12.8716666651707,1.6762549012315,21.4668432497511,-0.0917843139054728,-9.4821372125663,1.85301960683336,2.02176688932905,15.1909406579059,3006753427.73438,302553.699636117
60,Sumter County,Alabama,AL,01119,7.32354236053208,2.83537288843575,1.99294917727426,1.77154237335011,1.48542373867358,4.57679660845611,0.338796610549345,15.0123898134393,1.6902033878585,22.0438304836467,-0.0596779663810285,-8.50577965429274,1.91889830362999,1.30267983978077,8.02182933385821,3341746816.01563,370282.942070304
61,Talladega County,Alabama,AL,01121,14.4685555352105,3.87468888494704,4.77162224451701,1.78497777779897,1.66913333733877,2.99868887795342,0.185022221008937,11.9587333043416,1.66102222336663,19.0769556045532,-0.0876888891061147,-9.76168888939752,1.8473111099667,2.37939066886902,18.0150558863367,2831702682.42578,328201.915142698
62,Tallapoosa County,Alabama,AL,01123,11.7026415411031,0.238301886377399,-2.68983019297978,1.68354717290626,1.62409433778727,2.96898112656935,0.171377358993269,11.7950942381373,1.63283018795949,19.4167548845399,-0.0650566041047843,-8.83888678280812,1.77443396595289,2.74036020377897,14.3652511275975,2820427174.12109,266891.623259415
63,Tuscaloosa County,Alabama,AL,01125,13.0122470743516,4.10318824543672,4.35825883079978,1.81992941323449,1.61032941481646,4.26834115701563,0.320729411524885,14.1377764533548,1.72701175633599,21.3919410705566,-0.0880117650417721,-9.47479997522691,1.9158117687001,2.26644985816058,16.8803534802702,5021867267.56641,348972.150807327
64,Walker County,Alabama,AL,01127,15.4257500171661,5.31982690554399,5.62296154865852,1.8083269229302,1.62688461633829,3.35215383768082,0.233442307378237,12.4940577470339,1.73417307321842,20.7672499876756,-0.132711538758415,-9.74513461039617,1.95371153721443,2.30790495414,19.4996948242188,3027918790.125,287947.996984529
65,Washington County,Alabama,AL,01129,8.11202985848953,3.03559702012076,1.35840297212352,1.73782089219165,1.47289552083656,4.5578656765952,0.266164178723719,17.6700447424134,1.55534327919803,23.1313731065437,-0.0272686565989879,-7.9557164106796,1.74016417852089,2.07163960720176,9.61087953308482,3882623004.67188,315796.750951884
66,Wilcox County,Alabama,AL,01131,8.28694994449615,2.52863332629204,1.27063333901266,1.73881666461627,1.49221667249997,4.41674999396006,0.288983330875635,15.2693666776021,1.62908332546552,23.2876666704814,-0.0344666665419936,-7.85769999821981,1.80191667278608,2.46594467957814,11.626436982836,3276792304.08984,318347.407218649
67,Winston County,Alabama,AL,01133,15.6266749858856,6.8789999961853,8.99047496318817,1.85150000751019,1.66137500107288,2.24687500596046,0.125900000706315,11.0129000425339,1.79580000638962,19.9534748077393,-0.176774999126792,-10.1468500375748,2.01630001664162,2.81780186295509,21.5478959764753,2395497773.44531,201962.437598144
68,Apache County,Arizona,AZ,04001,5.16690300598415,2.16895901843335,1.65048087157848,2.02079371415852,2.51061475276947,2.38152459360178,0.185047814130778,8.33404644366126,2.22377459012745,1.11506147427921,-1.11252458878065,-13.4641038264082,2.15045764488601,-0.305785629782995,11.4415457914484,43844707061.6836,1215337.78467018
69,Cochise County,Arizona,AZ,04003,-0.141454539398164,1.83279797823564,4.75065910450249,1.90633080914767,2.49755808078881,9.93545962743829,2.45831565578254,18.785737415738,2.11976767609818,9.40872978761432,-0.0226136364232081,-11.9592449592822,2.19599494548759,-1.96299261374945,6.0446071166248,22397148882.4219,602192.09889921
70,Coconino County,Arizona,AZ,04005,3.89596828760122,0.79839024530701,0.566868292868073,2.00203496149885,2.57965934993775,4.94487723348637,1.23791057020397,10.6434560874394,2.2652658545874,3.25569999930032,-0.51598861836109,-13.9658926839751,2.19378048850269,0.109690773720567,9.06183968731988,73716969380.6602,1560895.10034105
71,Gila County,Arizona,AZ,04007,-2.51713099045911,1.31164536803973,0.789006390689557,1.92714696379896,2.5794089442244,9.81826198224227,4.09688498029343,15.1129904555056,2.21987859585795,8.38434506100587,-0.0688881790369582,-12.5605527189212,2.18587859446248,-1.49636973662022,1.2828896183327,18031045295.7617,1027303.97191229
72,Graham County,Arizona,AZ,04009,-0.0791314771740501,2.01510380322571,3.2635709268708,1.91317647097433,2.5466954980342,10.9537301235816,3.67405189799304,16.8912145394613,2.16662629830384,11.0927543246661,-0.0541833910259667,-11.6440899495847,2.18619377967808,-2.84034811707929,2.96554503645461,17108720213.7461,666114.848886044
73,Greenlee County,Arizona,AZ,04011,1.93276575395653,4.01147747791565,5.80125222677315,1.91890089898496,2.49654954618162,6.46491890713292,1.64744143871075,12.3151891308119,2.14026126560864,5.72227031770393,-0.307666666268765,-13.2710450576232,2.08789189763971,-1.82290539071635,3.23388850426532,6854605110.26953,439401.049640685
74,La Paz County,Arizona,AZ,04012,5.87576568060287,0.625155117952883,3.26670295944923,1.88720792236895,2.3654785431651,15.4383036327047,18.9342376249458,11.4579240968912,2.09396039770775,13.3921353525848,-6.60066037952113E-06,-3.5143927398688,2.11586469038091,-2.14282430316054,12.5011185010726,16934464494.2266,706341.106783336
75,Maricopa County,Arizona,AZ,04013,-1.79157549944287,0.749397651172843,0.661703017684036,1.87715436088159,2.44275335777525,16.8409731572107,19.1416275064217,12.5708355759614,2.14591275205548,14.2276124162162,-0.000129194633688328,-3.7965905996377,2.20616946644431,-3.13880593524996,4.02512393955295,34338278048.6719,978253.555227537
76,Mohave County,Arizona,AZ,04015,9.08607142569548,0.353993307499747,1.96136718329944,1.97249330314142,2.62252008941556,13.2857165155666,8.68676785446172,15.4227790050209,2.31318526981132,11.7499866033904,-0.0683013393762459,-9.88166182810839,2.28428571378546,0.615862789172195,11.8381955130795,52998715705.6328,1331219.10473485
77,Navajo County,Arizona,AZ,04017,5.34804769102627,1.57953076979575,2.63469384379112,2.01250461633389,2.48160153902494,3.3244661553093,0.327744614084502,10.7651353693467,2.2221953865198,1.48804768860913,-0.728692307174206,-13.4697092276353,2.14887230909788,0.53076400947926,11.6109262860657,38919296949.4219,1146664.65207548
78,Pima County,Arizona,AZ,04019,-4.26869405723027,-0.476008742271273,1.40119755753622,1.86579895457188,2.47793356938796,18.2026380690505,13.5095874134014,16.2859300506282,2.07975000288937,15.5628251962728,-0.0024458042266974,-5.06232167832501,2.15533566099781,-3.1261659083787,-1.93341630233365,33267154940.8008,863169.665909159
79,Pinal County,Arizona,AZ,04021,-2.53980236218907,-0.361383480320693,-0.797985253224402,1.86844248019137,2.46404425092151,17.8482418622942,16.261321554933,14.9647816936527,2.12116519328767,15.7547551608015,-0.0011710914715185,-5.16043067963074,2.17448672221474,-2.24746840212022,3.76702880308253,19803022462.0664,715355.253267327
80,Santa Cruz County,Arizona,AZ,04023,-0.80575001349842,0.80660227436403,1.60719317773526,1.86323863809759,2.54884091290561,6.78828411871059,1.56911362045106,15.3299204856157,2.0514431799,6.5102272846482,-0.0111818182366815,-12.212284098972,2.18901137872176,-2.38330390304327,3.56169519267519,4424739197.85547,297922.373840682
81,Yavapai County,Arizona,AZ,04025,0.13026335600138,-0.0756908364408256,-0.189038170171894,1.94735687288619,2.70904007258306,10.2429847223613,4.60826910314869,15.583375948076,2.29800191180396,8.2240381487112,-0.0749446565073378,-12.8724064854265,2.30166411945838,-0.486438242818108,2.48771829991506,31143872030.832,898293.955916541
82,Yuma County,Arizona,AZ,04027,8.06837005269224,4.16682768604155,9.29529378234835,1.87659039436761,2.28392937863614,15.5789887164272,20.0239547632508,11.8355056660323,2.03801976927256,13.6050197445067,0,-2.32164124546751,2.09319491676018,-1.04199929734018,17.7353550308502,20274727068.6719,670231.774499945
83,Arkansas County,Arkansas,AR,05001,15.9246056785046,6.38522534303262,7.09604223009566,1.81023944599528,1.81895775190541,5.22585915847563,0.717746478571019,14.7230422597536,1.7502816881932,17.0180985894002,-0.0592676059041225,-9.23283097441767,1.89157746543347,1.5065105255221,37.3969235513725,3951014737.79688,408593.60352873
84,Ashley County,Arkansas,AR,05003,11.8579032190384,4.92553225640328,3.22072581514236,1.86796775171834,1.95143548134835,7.58543550583624,1.14927418962602,18.1902417521323,1.85522580723609,20.882564421623,-0.05827419405743,-8.97187097610966,1.9992258010372,1.31882529008773,24.8783066361039,3487338989.80859,284072.247189372
85,Baxter County,Arkansas,AR,05005,23.9561578349063,7.02352637993662,9.28949999809265,2.0198421133192,2.16576316482142,4.24757894716765,1.01963157873405,11.1088684232611,1.91613157799369,14.9419736360249,-0.519473686814308,-12.249789488943,2.16321051120758,3.12397892224161,25.1105859987028,2343633690.82813,266175.922382523
86,Benton County,Arkansas,AR,05007,13.9821356757213,4.15722036765794,3.64130506475093,2.01277966620558,2.26652541807142,4.4146779512955,1.27181355528912,11.1157797150693,2.06188135632014,16.8243389129639,-0.631813556461011,-11.0508644459611,2.31657627073385,1.84104427240663,18.242779300831,3536829277.08203,321280.524645655
